currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
8011,768.42,765.80,756.23,757.41,761.96,-94.73,-985.84,257.81,1.26,1.37,-3.15
8042,768.39,765.83,756.22,757.38,761.95,-85.94,-983.40,257.32,-2.36,-0.51,-0.08
8073,768.42,765.79,756.24,757.38,761.96,-88.38,-988.77,238.28,-1.35,1.76,-1.30
8105,768.42,765.68,756.24,757.44,761.94,-89.36,-976.56,260.25,-0.56,-0.11,-1.27
8136,768.41,765.81,756.23,757.42,761.97,-86.91,-982.91,252.93,-0.20,2.21,-1.85
8167,768.34,765.82,756.22,757.42,761.95,-102.05,-979.00,255.37,-1.63,0.93,1.48
8198,768.41,765.81,756.20,757.41,761.96,-87.40,-986.82,243.65,-0.73,-0.15,-0.43
8229,768.42,765.78,756.16,757.42,761.94,-98.14,-978.52,248.05,0.91,0.40,0.03
8260,768.35,765.76,756.22,757.41,761.93,-94.24,-987.30,257.32,0.46,0.99,0.31
8291,768.36,765.77,756.17,757.41,761.93,-85.45,-976.07,250.49,-0.48,-0.47,-2.21
8322,768.28,765.74,756.24,757.33,761.90,-114.75,-984.37,265.62,-0.58,0.28,-0.17
8353,768.33,765.76,756.19,757.45,761.93,-100.59,-980.96,257.32,-0.63,0.79,-2.40
8384,768.32,765.75,756.21,757.41,761.92,-102.54,-990.23,248.54,-0.41,-0.34,-0.26
8415,768.24,765.78,756.21,757.37,761.90,-96.19,-984.37,241.70,-1.11,-0.16,-1.64
