currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
20393,809.28,760.4,752.98,760.78,770.86,-27.83,-813.48,626.95,1.87,-1.89,0.6,4080,0,21.962,3.23089,-321.618,25363.1,-42629.2,883.323,-132.546,-78.8609,0,56
20424,809.23,760.5,752.94,760.58,770.81,-42.97,-804.2,624.51,-1.53,-0.21,0.15,4086,0,20.7091,2.78993,-319.737,25316.2,-42494.8,951.13,-132.905,-79.1782,0,56
20455,808.49,760.39,752.87,760.81,770.64,-44.43,-811.52,624.02,0.48,-1.33,-0.69,4092,0,20.116,1.57471,-315.94,25342.9,-42182.4,1085.44,-133.514,-80.2144,0,56
20485,807.75,760.34,752.95,760.92,770.49,-35.64,-814.94,618.65,-3.08,-2.24,0.98,4098,0,19.6338,0.717089,-310.014,25389.8,-41441.2,1337.91,-133.675,-81.8988,0,56
20516,807.5,760.33,752.94,760.9,770.42,-42.97,-817.38,628.91,-1.24,0.24,-2.81,4104,0,19.4771,1.39362,-305.894,24757.8,-40879.4,1111.41,-133.639,-80.9357,0,56
20547,807.19,760.39,752.93,760.9,770.35,-55.18,-819.82,636.72,0.4,0.53,-3.35,4110,0,19.3789,2.22266,-304.705,24077.5,-40782.3,989.716,-133.842,-79.0191,0,56
20578,806.78,760.38,752.91,760.83,770.23,-43.95,-805.18,629.39,-3.69,-2.59,-0.51,4117,0,19.6668,2.47424,-305.076,24007.3,-40794.5,931.214,-133.719,-78.6929,0,56
20609,806.42,760.36,752.9,760.65,770.08,-42.48,-814.45,626.95,-0.67,1.13,-0.4,4123,0,18.9225,2.57937,-301.881,23768.1,-40436.4,830.474,-133.948,-78.7333,0,56
20640,806.44,760.34,752.99,760.48,770.06,-39.55,-827.64,622.56,-1.93,1.78,-0.74,4129,0,17.5806,2.25346,-297.648,23304.6,-39896.2,865.232,-134.038,-78.2958,0,56
20671,806.45,760.39,752.95,760.3,770.02,-42.48,-807.62,632.81,-3.18,0.58,0.79,4135,0,17.9511,2.20525,-294.827,23117.1,-39532.4,645.008,-134.087,-78.4093,0,56
20702,806.89,760.35,752.87,760.16,770.07,-38.09,-809.57,637.7,-0.81,0.65,0.37,4141,0,18.0613,1.75981,-292.519,23131.9,-39155.7,708.721,-133.857,-79.0781,0,56
20733,807.06,760.3,752.88,760.08,770.08,-41.99,-802.73,638.67,-0.84,3.24,-2.17,4148,0,18.021,1.28611,-289.694,23201.8,-38766.5,673.514,-133.819,-80.0906,0,56
20764,807.65,760.39,752.88,759.9,770.2,-30.76,-807.13,624.02,-2.29,3.6,0.08,4154,0,18.136,1.29505,-289.478,23479.3,-38688.3,617.257,-133.649,-81.1092,0,56
20795,808.26,760.34,752.88,759.82,770.33,-45.41,-822.75,602.05,-0.88,3.08,0.69,4160,0,18.0907,1.36247,-287.888,23474.4,-38334.7,661.033,-133.158,-81.5399,0,56
20826,808.64,760.4,752.83,759.84,770.43,-38.57,-808.11,615.72,-0.36,1.21,-3.76,4166,0,18.5408,1.57001,-288.814,23788.6,-38223.8,737.216,-132.348,-82.3667,0,56
20857,808.69,760.38,752.84,759.62,770.38,-49.32,-818.36,613.77,-1,1.38,-0.47,4172,0,19.3927,1.99353,-290.351,24164.9,-38292.6,761.953,-131.884,-83.2264,0,56
20888,809.23,760.33,752.8,759.42,770.45,-41.02,-814.94,634.77,-0.58,-0.47,-2.79,4179,0,19.9187,3.26224,-290.447,24175,-38142.1,653.719,-131.322,-83.2339,0,56
20919,809.44,760.38,752.77,759.11,770.42,-51.27,-826.17,597.17,-3.79,2.41,-1.09,4185,0,19.1394,3.98157,-287.778,24066.3,-37834.4,576.83,-131.471,-83.6281,0,56
20950,809.49,760.37,752.79,758.85,770.38,-49.8,-824.22,629.88,-5.62,1.85,0.05,4191,0,19.043,3.56112,-288.329,24469,-37737.7,573.056,-130.884,-84.8651,0,56
20981,808.92,760.43,752.73,758.21,770.07,-24.9,-801.27,620.61,-4.29,1.54,0.14,4197,0,19.4562,3.10489,-285.298,24472.5,-37246.9,673.811,-130.554,-85.7785,0,56
21012,808.18,760.43,752.55,756.81,769.49,-34.18,-820.8,620.12,-15.05,9.52,1.51,4203,0,19.0646,2.47952,-281.628,24367.1,-36673.6,886.022,-130.22,-86.5222,0,56
21043,806.74,760.47,752.33,755.94,768.87,-70.31,-849.12,581.54,-14.08,6.98,-2.7,4210,0,18.0897,4.1889,-271.584,23539.8,-35197.3,485.701,-129.6,-86.6759,0,56
21074,805.04,760.57,752.38,755.93,768.48,-71.29,-841.8,602.05,-23.73,4.27,0.01,4216,0,16.3447,-1.94439,-254.262,23265,-32854.9,1235.9,-129.216,-91.5012,0,56
21105,800.82,760.44,752.17,756,767.36,-55.18,-812.5,621.58,-44.46,12.52,0.79,4222,0,13.3178,-2.85563,-230.055,22421.6,-29790.1,1326.64,-129.491,-97.4627,0,56
21137,795.92,760.69,752.17,756.34,766.28,-110.84,-870.61,447.75,-36.12,9.11,-2.19,4228,0,12.3118,-0.81342,-218.081,21440.8,-27845.1,1584.25,-127.682,-98.3154,0,56
21168,800.13,761.01,752.21,756.21,767.39,-67.38,-848.63,615.23,-20.73,14.83,-1.9,4235,0,10.2928,-0.958972,-192.519,18194.7,-24303.6,1873.9,-126.239,-94.5074,0,56
21199,797.16,761.42,752.2,756.08,766.71,-53.71,-858.89,561.04,-45.87,15.18,-2.27,4241,0,12.0944,3.05092,-185.45,16591.6,-23114.3,1688.01,-124.64,-89.4695,0,56
21230,798.83,762.74,752.29,756.34,767.55,-45.41,-901.37,488.77,-8.66,12.39,-6.15,4247,0,12.31,1.73199,-218.883,19388.3,-26740,1346.8,-122.166,-88.5781,0,56
21261,800.52,763.75,752.37,756.27,768.23,-74.22,-895.02,476.56,-7.87,8.72,-6.37,4253,0,11.0091,-0.897952,-201.289,17247.1,-24442.2,1185.96,-121.428,-85.6823,0,56
21292,797.12,764.19,752.29,756.2,767.45,-34.67,-870.61,510.25,-13.78,6.32,-2.48,4259,0,17.0771,5.9726,-232.694,18305.8,-27351.1,275.352,-117.542,-78.6717,0,56
21323,799.26,764.42,752.32,756.84,768.21,-77.64,-935.55,497.56,1.02,1.31,-0.91,4266,0,19.3342,7.3811,-256.726,18694.8,-29708.8,-796.238,-115.722,-72.8196,0,56
21354,795.78,763.95,752.35,757.38,767.36,-62.5,-868.16,500.49,-5.26,-4.21,-0.94,4272,0,20.5831,4.3484,-241.355,16600.4,-27746.3,-646.946,-114.96,-68.7802,0,56
21385,797.97,764.07,752.42,757.94,768.1,-41.5,-913.09,430.18,12.83,1.27,-1.59,4278,0,22.4191,6.16013,-261.271,18237.3,-30028,-860.482,-114.93,-69.8022,0,56
21416,803.86,764.26,752.47,757.95,769.64,-58.11,-886.23,527.34,0.21,-0.18,-0.08,4284,0,18.0935,5.01601,-238.621,15392,-27748.6,-763.962,-116.288,-64.5033,0,56
21447,799.9,764.02,752.52,758.15,768.65,-124.02,-846.68,509.28,-6.02,1.49,-2.18,4290,0,18.4509,7.7204,-264.454,17328.4,-30686.4,-853.459,-116.038,-65.522,0,56
21478,804.12,764.26,752.6,758.59,769.89,-78.61,-835.94,575.2,3.71,5.06,-4.23,4297,0,19.7617,6.6973,-303.081,20937.9,-35160.3,-987.36,-116.01,-69.0835,0,56
21509,807.58,764.34,752.58,758.72,770.8,-83.5,-927.73,491.7,9.02,-6.26,-0.57,4303,0,17.9485,0.578512,-272.252,18263.4,-31954.6,-358.816,-117.371,-67.0826,0,56
21540,805.26,764.23,752.66,758.94,770.27,-69.82,-870.12,494.63,6.69,-8.18,0.32,4309,0,17.7789,9.82211,-310.965,20954.5,-36338.2,-1987.24,-116.856,-67.3855,0,56
21571,810.78,764.38,752.75,759.57,771.87,-65.43,-875.49,557.13,22.95,-5.71,-0.83,4315,0,19.6398,7.96189,-330.639,22763.3,-38519.9,-1484.98,-116.501,-68.8463,0,56
21602,810.28,764.1,752.7,760.03,771.78,-27.34,-890.14,539.55,11.9,-2.82,1.95,4321,0,17.3918,6.49497,-311.716,21044.9,-36482.4,-858.164,-117.038,-67.5127,0,56
21633,807.3,764.09,752.84,760.42,771.16,-26.86,-855.96,518.07,13.53,-6.37,-4.05,4328,0,15.6908,6.88708,-351.918,24770.7,-41479.1,-1355.47,-117.866,-70.3876,0,56
21664,809.9,764.34,753.05,760.78,772.02,-40.04,-842.77,595.7,4.43,-1.79,-2.98,4334,0,10.7987,2.03508,-344.129,23452.4,-40821.1,-905.898,-118.622,-68.1494,0,56
21694,809.05,764.61,753.17,761.03,771.97,-52.73,-900.88,531.25,-1.72,-1.62,-1.39,4340,0,6.67554,0.338544,-335.789,21940.8,-40294.6,-1245.61,-120,-65.341,0,56
21725,805.33,764.37,753.01,761.1,770.95,-41.99,-876.95,516.6,2.56,-4.31,2.15,4346,0,8.91178,3.23744,-362.12,23603,-43305.7,-2107.44,-119.59,-65.1803,0,56
21755,806.94,764.25,753.1,761.14,771.36,-32.23,-865.23,497.56,19.56,-3.02,-1.35,4352,0,15.2011,12.126,-364.76,22078.1,-42967.2,-3067.54,-117.796,-60.5274,0,56
21786,807.42,764.26,753.1,760.95,771.43,-62.5,-888.67,578.12,-13.67,-1.84,0.46,4358,0,9.33072,8.86177,-338.168,19447,-40163.2,-2567.93,-118.768,-57.5068,0,56
21816,805.27,764.23,753,760.48,770.75,-8.3,-860.84,581.54,0.37,1.93,-1.71,4364,0,2.10201,5.17133,-349.875,21504.6,-42214.8,-2893.72,-120.656,-61.4622,0,56
21846,807.9,764.41,752.89,759.91,771.28,-28.81,-872.07,566.41,0.5,4.02,-0.4,4370,0,5.73528,12.6407,-350.906,21357.2,-42261.6,-3574.41,-120.436,-60.8625,0,56
21878,809.1,764.72,752.84,758.96,771.4,-50.78,-863.77,561.52,-13.21,-2.31,-3.99,4377,0,3.95428,14.1552,-326.995,19620.3,-39411.8,-3242.22,-120.528,-60.0022,0,56
21908,809.49,764.89,752.76,758.58,771.43,-52.73,-883.79,523.44,-1.87,2.08,-1.73,4383,0,3.00287,8.06433,-344.736,22628.6,-41425.5,-2876.57,-120.166,-65.6399,0,56
21939,811.31,764.64,752.65,758.17,771.69,-21,-881.84,530.76,8.21,0.03,-1.24,4389,0,15.2726,13.8894,-342.933,22956,-40603.7,-3174.14,-118.401,-66.9404,0,56
21970,813.95,764.51,752.68,758.4,772.38,-49.8,-836.91,588.87,2.76,-3.22,-0.56,4395,0,19.6387,12.812,-338.173,23306.1,-39794,-2849.86,-117.673,-68.9175,0,56
22000,812.99,764.35,752.76,758.25,772.09,-22.95,-868.16,548.83,1.41,-4.61,2.95,4401,0,14.6607,7.59104,-341.976,25192,-40719.8,-2550.68,-119.072,-73.6653,0,56
22031,815.36,764.27,752.63,758.26,772.63,-38.57,-854.49,570.8,5.81,-1.52,3.07,4407,0,12.8368,3.46565,-350.854,26763.2,-42117.2,-2241.21,-120.042,-76.2801,0,56
22062,817.19,764.13,752.59,758.13,773.01,-90.82,-872.56,506.35,3.79,-2.24,-1.98,4413,0,13.459,8.46295,-340.239,25558.9,-40812.2,-2257.62,-119.952,-75.1204,0,56
22093,818.26,763.96,752.56,757.94,773.18,-35.64,-848.14,573.73,1.18,-3.09,3.07,4420,0,8.41566,5.1476,-352.204,28035.9,-42530.1,-1797.13,-120.754,-79.6009,0,56
22124,819.81,763.96,752.55,757.95,773.57,-60.06,-861.33,536.13,1.72,1.96,1.05,4426,0,7.50912,3.26327,-353.188,28913,-42841.9,-1619.47,-121.301,-81.8629,0,56
