currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
17672,801.07,767.95,754,757.47,770.12,-21.97,-868.65,563.96,1.96,-2.09,-0.69,3535,0,50.9479,-5.46902,-286.881,15657.5,3205.15,3241.08,11.1724,-54.5783,0,72
17703,801.46,767.98,754.01,757.7,770.29,-16.11,-849.12,566.41,-1.21,-2.6,-1.71,3542,0,51.7452,-5.29263,-288.864,15783.6,3276.4,3301.03,11.3424,-54.6403,0,72
17734,801.62,768.12,754.02,757.76,770.38,-24.9,-859.86,575.2,-1.73,-2.11,-2.76,3548,0,52.0632,-4.75952,-293.128,16090.9,3243.99,3402.01,11.0668,-54.8939,0,72
17765,801.64,768.3,754.03,757.75,770.43,-29.3,-857.91,551.76,-0.24,-1.33,-0.82,3554,0,52.013,-4.83751,-300.052,16292.3,3332.47,3558.99,11.1063,-54.2984,0,72
17796,801.93,768.32,754.09,757.8,770.53,-20.51,-858.4,565.43,-0.27,-2.4,-1.83,3560,0,54.3721,-4.43793,-305.473,16343.3,3547.56,3692.73,11.6133,-53.5017,0,72
17826,802.34,768.31,753.99,757.75,770.6,-22.46,-850.59,557.13,2.77,-0.36,-2.37,3566,0,56.567,-3.89364,-307.797,16223.6,3769.55,3742.82,12.2469,-52.7088,0,72
17857,803.04,768.29,753.98,757.58,770.72,-24.41,-836.43,568.36,2.8,-2.67,0.58,3572,0,57.262,-3.83561,-310.879,16369.3,3928.96,3769.05,12.6382,-52.6548,0,72
17888,804.13,768.27,753.83,756.88,770.77,-17.58,-859.37,572.75,8.42,-4.02,3.54,3579,0,58.0197,-3.53205,-315.843,16854.6,3938.88,4001.07,12.4711,-53.364,0,72
17919,806.38,768.21,753.37,755.52,770.87,5.86,-827.15,596.68,11.08,-10.63,7.34,3585,0,57.8733,-4.42849,-317.71,17606.4,3939.13,4008.02,12.3985,-55.4165,0,72
17950,811.18,767.12,753,754.76,771.51,11.23,-831.54,574.22,-12.99,-6.74,21.82,3591,0,58.2131,-5.57395,-318.921,18611,4021.93,4303.5,12.6111,-58.3561,0,72
17981,815.03,766.11,752.9,754.65,772.17,-130.37,-810.55,548.34,-24.4,7.05,14.15,3597,0,56.3277,-9.83279,-314.616,21003.7,4081.52,4867.44,12.973,-66.7599,0,72
18012,815.14,765.85,752.78,754.57,772.09,-35.64,-878.91,547.36,-6.56,-1.37,2.72,3603,0,55.3428,-17.2023,-311.125,25447,3788.39,5692.7,12.1764,-81.7906,0,72
18043,814.97,765.82,752.87,754.87,772.13,-61.04,-859.86,543.95,11.33,-1.39,-6.52,3610,0,54.3979,-23.3882,-298.992,28906.9,3091.57,6376.17,10.34,-96.6815,0,72
18074,813.4,766.36,753.24,756.03,772.26,-68.36,-850.59,554.2,19.58,-2.27,-13.58,3616,0,54.7658,-19.0355,-292.634,28516.7,3158.45,6334.83,10.7932,-97.4485,0,72
18105,809.63,767.7,753.63,757.82,772.2,-24.41,-931.64,554.2,8.15,9.53,-16.05,3622,0,55.6391,-17.8153,-299.993,27677.3,3281.28,6142.18,10.9378,-92.2608,0,72
18136,806,768.47,753.91,758.84,771.81,-37.6,-869.14,548.34,1.77,6.73,-11.98,3628,0,57.2375,-16.7439,-316.818,25485.1,3935.29,5717.08,12.4209,-80.4444,0,72
