currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
1077,0,0,0,0,0,-22.46,-862.3,561.52,-0.8,-1.07,1.11
1108,0,0,0,0,0,-15.14,-864.26,547.85,-0.17,-2.63,-0.18
1139,0,0,0,0,0,-20.51,-867.19,562.01,0.26,-1.25,0.41
1170,0,0,0,0,0,-11.23,-858.89,551.27,0.08,-0.47,-0.03
1201,0,0,0,0,0,-18.55,-864.26,546.39,-0.69,-1.39,-0.82
1232,0,0,0,0,0,-4.39,-859.37,559.08,-1.53,2.18,-1.19
1263,0,0,0,0,0,-9.77,-864.26,560.06,1.63,-0.33,-0.08
1294,0,0,0,0,0,-12.7,-868.16,554.69,0.84,-0.56,-1.05
1325,0,0,0,0,0,-22.46,-867.68,555.66,0.18,1.19,-0.67
1356,0,0,0,0,0,-11.72,-865.23,562.5,-0.18,0.38,0.91
1387,0,0,0,0,0,-23.93,-854,552.73,-1.59,-1.51,-1.56
1417,0,0,0,0,0,-20.02,-852.54,551.27,-1.48,2.1,0.72
1448,0,0,0,0,0,-12.21,-851.07,565.43,-2.31,1.08,-1.44
1478,0,0,0,0,0,-23.44,-848.14,549.8,0.84,0.22,-0.39
1508,0,0,0,0,0,-18.07,-860.35,560.06,0.48,-0.91,-0.13
1539,0,0,0,0,0,-22.95,-856.45,562.99,0.88,0.31,-1.32
1569,0,0,0,0,0,-30.76,-848.14,554.2,-1.88,2.13,-0.34
1600,0,0,0,0,0,-22.46,-865.23,568.36,0.08,-2.98,-2.05
1631,0,0,0,0,0,-7.32,-865.72,553.71,-0.75,1.64,0.66
1662,0,0,0,0,0,-15.63,-868.65,544.92,1.84,-0.82,-0.41
1692,0,0,0,0,0,-11.72,-862.3,566.41,-0.48,-1.84,0.43
1723,0,0,0,0,0,-15.14,-864.26,549.32,-0.79,2.42,1.07
1754,0,0,0,0,0,-1.46,-871.58,557.13,0.1,2.64,-1.82
1784,0,0,0,0,0,-8.3,-864.26,553.22,-0.89,0.17,3.06
1815,0,0,0,0,0,-2.93,-855.96,555.18,-2.05,0.31,1.87
1846,0,0,0,0,0,-32.23,-862.3,555.18,0.77,-1.1,-3.15
1877,0,0,0,0,0,-2.93,-862.79,550.78,2.05,0.11,1.46
1908,0,0,0,0,0,-17.58,-859.86,555.66,0.3,-0.01,-1.93
1939,0,0,0,0,0,-17.09,-866.7,567.87,-0.48,1.61,0.43
1970,0,0,0,0,0,-22.46,-863.28,550.78,-0.58,2.08,-2.32
2001,0,0,0,0,0,-8.3,-874.02,561.52,-2.65,0.08,-1.59
2032,0,0,0,0,0,-21.97,-869.63,557.62,1.86,-0.73,-1.4
2063,0,0,0,0,0,-26.37,-859.86,551.27,-0.37,-0.47,0.27
2094,0,0,0,0,0,12.21,-884.28,551.27,-2.34,0.82,-1.19
2125,0,0,0,0,0,-11.72,-869.14,570.31,-0.4,1.92,0.15
2156,0,0,0,0,0,-9.77,-858.89,567.87,0.36,-2.94,-0.99
2187,0,0,0,0,0,-11.23,-860.35,553.71,1.02,-2.73,-0.01
2218,0,0,0,0,0,-4.88,-873.05,562.5,2.34,-1.33,-1.26
2249,0,0,0,0,0,-13.18,-845.21,562.99,0.57,-4.24,0.21
2280,0,0,0,0,0,-22.95,-861.33,551.76,2.28,-2.5,-0.49
2311,0,0,0,0,0,-14.65,-854,550.78,0.33,0.07,2.17
2342,0,0,0,0,0,-23.93,-869.63,558.11,-0.77,-0.96,-0.47
2373,0,0,0,0,0,-15.14,-853.03,560.55,0.84,-0.44,0.95
2404,0,0,0,0,0,-15.63,-867.68,546.39,1.26,0.01,0.78
2435,0,0,0,0,0,-5.86,-867.19,539.55,-2.13,1.69,-1.71
2466,0,0,0,0,0,250.98,-902.34,511.72,-2.74,4.24,3.58
2497,0,0,0,0,0,-13.18,-726.56,627.93,3.07,-0.71,1.71
2528,0,0,0,0,0,-23.93,-875.98,551.76,4.22,-1.27,-1.8
2559,0,0,0,0,0,-20.02,-851.56,556.15,0.15,0.15,-0.44
2590,0,0,0,0,0,-21,-854.98,557.62,-1.32,1.52,-0.85
2620,0,0,0,0,0,-13.18,-868.65,558.11,-0.98,2.95,-1.89
2651,0,0,0,0,0,-4.88,-895.02,531.25,0.19,1.26,0.02
2683,0,0,0,0,0,-11.23,-876.46,570.8,-0.59,-3.56,-4.43
2713,0,0,0,0,0,23.93,-903.81,501.46,-2.3,7.56,-0.63
2744,0,0,0,0,0,-32.71,-835.94,555.66,-1.81,-0.89,0.89
2775,0,0,0,0,0,-13.67,-870.61,566.89,0.12,0.65,-1.18
2806,0,0,0,0,0,-10.25,-870.12,546.87,1.19,1.75,0.38
2837,0,0,0,0,0,-34.18,-847.66,562.5,-0.99,0.71,-2.12
2868,0,0,0,0,0,-24.41,-860.84,563.96,-1.5,0.27,-0.16
2899,0,0,0,0,0,-20.51,-852.05,554.69,-0.69,0.82,-1.38
2930,0,0,0,0,0,-17.58,-859.37,549.8,-0.95,1.13,-0.63
2961,0,0,0,0,0,-7.81,-853.52,550.29,-0.33,0.69,-0.68
2992,0,0,0,0,0,-4.88,-854.98,554.2,-1.12,1.44,-0.98
3023,0,0,0,0,0,-19.53,-874.02,559.08,-0.5,-0.27,0.87
3053,0,0,0,0,0,-30.76,-869.14,549.32,0.37,-4.27,-1.46
3084,0,0,0,0,0,-22.95,-862.3,552.73,-0.58,-1.97,-0.7
3114,0,0,0,0,0,-12.7,-862.79,541.5,-0.29,1.39,-1.18
3144,0,0,0,0,0,-9.77,-869.63,565.43,-1.93,-0.15,1.31
3175,0,0,0,0,0,-7.32,-863.77,543.46,-1.34,-1.47,-1.16
