currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
6572,750.31,761.24,752.72,753.77,754.51,1999.94,-2000.00,1854.49,-215.65,5.98,87.31
6603,750.66,761.07,752.74,753.66,754.53,1616.70,-1796.88,1503.42,-31.16,59.82,111.18
6634,750.54,761.17,752.71,753.60,754.51,1973.63,-1355.47,642.09,38.80,82.46,79.18
6665,751.68,761.20,752.57,753.76,754.80,1874.51,-985.84,645.02,27.09,56.24,-71.52
6696,757.80,761.41,752.78,753.97,756.49,1093.26,-350.10,1137.70,164.60,-88.63,-175.24
6727,783.56,762.95,752.83,753.80,763.28,1096.19,-2000.00,1334.47,80.23,-175.38,-232.51
6758,811.00,765.56,753.64,754.73,771.23,-2000.00,-1899.90,-2000.00,44.44,29.90,129.44
6789,818.12,766.42,754.57,757.88,774.25,6.84,-1022.95,252.93,28.83,15.24,-1.08
6820,825.77,767.02,755.59,761.58,777.49,-35.64,-899.90,540.04,35.40,-18.49,-25.28
6851,832.50,768.01,756.67,764.75,780.48,-11.23,-763.18,701.17,19.44,-3.31,-4.33
6882,831.88,769.76,757.09,766.00,781.19,14.16,-783.69,610.35,-4.82,9.61,-2.82
6913,826.38,770.97,757.24,767.25,780.46,-9.77,-904.30,501.95,-2.18,3.72,-5.26
6944,821.05,770.93,757.33,768.69,779.50,-20.02,-877.44,568.85,8.76,-2.48,-3.11
6975,815.15,770.54,757.35,770.12,778.29,-23.93,-841.31,598.14,8.37,-0.64,-2.87
7006,809.19,770.45,757.36,771.11,777.03,-6.84,-841.31,588.87,5.93,2.05,-4.98
7037,804.96,770.61,757.36,772.05,776.25,-17.58,-864.26,566.41,5.01,0.53,-3.82
7068,802.58,770.49,757.29,772.68,775.76,-22.95,-836.91,562.99,7.62,-0.88,-5.59
7099,803.01,770.53,757.18,772.67,775.85,-1.46,-828.61,587.89,4.99,0.95,-3.64
7130,804.74,770.57,757.02,772.18,776.13,4.88,-826.66,604.49,3.69,2.50,-5.55
7161,807.82,770.75,756.71,771.56,776.71,-10.25,-830.57,601.07,3.90,0.73,-2.02
7192,810.92,771.16,756.44,771.44,777.49,-5.37,-830.57,585.94,5.47,4.62,-6.60
7223,812.21,771.74,756.42,772.02,778.10,-10.74,-835.45,593.75,5.72,4.62,-3.13
7254,811.54,772.04,756.40,773.19,778.29,-19.53,-841.80,595.70,0.80,2.20,-2.78
7285,807.28,772.05,756.69,775.05,777.77,-6.84,-846.68,596.19,-0.28,2.81,-2.89
7316,797.50,771.94,757.16,778.27,776.22,-44.92,-886.72,569.82,-12.85,6.42,-3.79
7347,780.08,771.10,758.15,782.05,772.85,-65.43,-978.52,511.72,-38.94,7.13,-11.07
7378,761.81,768.16,759.08,781.84,767.72,-96.68,-1166.50,378.42,-61.18,10.39,-23.45
7409,753.13,765.09,759.52,772.28,762.51,-208.98,-1929.20,1479.98,-37.76,-47.18,-116.38
7440,751.90,763.34,758.19,762.61,759.01,-508.79,-1953.13,777.34,-68.10,-21.85,-250.14
7471,751.05,761.83,755.24,758.13,756.56,279.30,-1509.77,651.86,-118.16,-33.83,-250.14
7502,750.86,761.32,753.22,754.56,754.99,56.64,-1564.45,209.96,-13.21,29.55,-250.14
7533,751.30,760.91,752.70,754.05,754.74,-802.73,-763.67,44.92,51.31,95.17,-250.14
7564,751.21,760.69,752.60,753.93,754.61,-560.55,-274.41,-256.84,-53.91,183.95,-71.68
7595,750.87,760.56,752.63,753.82,754.47,-682.62,-309.08,-19.53,-70.41,141.92,-15.69
7626,750.99,760.58,752.61,753.82,754.50,-601.56,-199.71,110.84,-101.75,93.16,2.43
7656,750.92,760.52,752.61,753.80,754.46,-622.56,-495.61,367.68,-136.17,71.31,74.44
7686,750.80,760.47,752.59,753.75,754.40,-468.75,-630.86,651.37,-127.36,79.09,130.75
7717,750.71,760.52,752.73,753.71,754.42,-261.23,-734.86,822.75,-100.21,108.42,156.73
7747,750.69,760.56,752.65,753.68,754.39,-72.75,-875.98,958.98,-90.85,162.05,156.17
7778,750.56,760.66,752.69,753.57,754.37,-146.48,-1035.64,1146.97,-84.01,172.61,145.03
7808,750.45,760.61,752.77,753.58,754.35,-58.59,-1187.50,1161.62,-55.04,120.97,125.02
