currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
15257,787.53,771.46,757.68,751.83,767.13,-42.48,-882.81,532.71,9.39,-2.14,1.23,-159.41,3052,0,70,5.26181,19.9875,-33.6044,-549.171,-1408.91,-925.389,-41.9454,16.2699,0
15290,798.55,773.32,757.86,753.39,770.78,-22.95,-869.63,563.96,16,-6.31,-0.67,-230.47,3059,0,70,5.86941,25.2847,-47.5552,2964.16,-2262.22,-756.026,-47.611,-62.1719,0
15326,806.84,774.6,758.01,754.12,773.39,-37.11,-866.7,553.71,4.76,-1.85,-0.79,-276.34,3066,0,70,14.3619,-8.06692,-122.97,12137.2,-5446.29,1328.53,-44.3091,-98.6706,0
15360,809.85,775.47,758.05,754.16,774.38,-26.86,-853.52,557.13,-1.74,-0.34,-4.17,-293.21,3073,0,70,17.3119,-6.11536,-173.621,17647.6,-7948.62,1348.7,-45.781,-101.638,0
15393,809.83,776.18,758.07,753.88,774.49,-36.62,-863.28,553.22,-2.33,2.17,-2.34,-294.15,3080,0,70,23.6236,-7.58156,-189.296,20813.3,-8412.9,1874.46,-44.4435,-109.948,0
15426,808.58,776.71,758.1,753.97,774.34,-39.55,-845.7,541.99,-4.12,2.24,-2.46,-294.66,3086,0,70,32.8982,-5.07108,-209.372,23527.5,-8904.09,2728.71,-42.5283,-112.371,0
15460,809,777.66,758.25,754.68,774.9,-26.86,-863.77,539.06,-0.84,1.95,-2.1,-310.54,3093,0,70,38.4873,-5.40888,-244.997,27406.7,-10575.8,3221.48,-43.1685,-111.866,0
15493,810.17,778.86,758.34,754.95,775.58,-36.13,-882.81,544.92,0.31,2.18,-4.13,-325.84,3100,0,70,42.8455,-7.39421,-286.097,30746.7,-12626.1,3350.42,-44.1322,-107.475,0
15529,809.02,779.33,758.47,754.62,775.36,-24.9,-861.82,553.22,-2.75,2.29,-2.9,-317.63,3107,0,70,46.4996,-5.89024,-318.66,31170.3,-14477.5,2951.66,-45.4319,-97.8218,0
15562,805.47,779.38,758.53,754.34,774.43,-31.25,-862.3,547.85,-3.54,3.89,-2.17,-300.33,3113,0,70,49.1797,-3.05557,-340.163,31057.7,-15517.4,2429.53,-45.6176,-91.3033,0
