currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
93051,772.54,765.71,751.36,760.03,762.41,132.81,-943.36,372.07,0.98,2.38,0.21,-128.75
93089,772.55,765.63,751.33,760.01,762.38,134.28,-938.48,375.98,-2.74,3.05,0.91,-128.15
93131,772.60,765.63,751.28,760.02,762.38,122.56,-940.43,373.05,0.19,1.88,0.44,-128.14
93169,772.71,765.64,751.29,759.92,762.39,127.93,-926.76,382.81,-0.99,-0.29,0.14,-127.94
93208,772.82,765.64,751.32,759.91,762.42,132.32,-932.13,388.18,-1.56,0.87,-0.47,-128.34
93246,772.80,765.61,751.37,760.00,762.45,135.74,-930.18,377.93,0.32,5.76,0.40,-128.87
93285,772.79,765.57,751.36,759.87,762.40,124.51,-946.78,381.35,-0.78,0.48,0.24,-127.52
93323,772.78,765.60,751.27,759.94,762.40,127.93,-937.99,386.23,-0.37,2.58,-0.11,-128.06
93364,772.86,765.53,751.31,759.95,762.41,129.39,-936.04,381.84,-1.06,3.11,-0.95,-128.18
93409,772.87,765.51,751.33,759.96,762.42,139.16,-926.76,383.30,-0.09,1.75,-0.27,-128.16
93448,772.86,765.58,751.32,759.91,762.42,129.39,-931.64,379.88,-0.68,-1.12,0.65,-128.15
93487,772.83,765.58,751.29,759.88,762.39,124.02,-956.54,366.21,-0.13,-0.88,2.15,-127.75
93525,772.83,765.55,751.28,759.87,762.38,122.56,-928.22,374.51,-0.30,-0.64,0.14,-127.46
93567,772.81,765.60,751.20,759.87,762.37,128.91,-936.04,373.05,0.21,1.83,3.17,-127.14
93605,772.83,765.53,751.24,759.86,762.37,119.14,-920.41,368.65,0.69,0.05,0.33,-127.13
93644,772.95,765.58,751.22,759.90,762.41,125.98,-942.38,369.63,0.04,0.89,-0.09,-127.95
93683,772.87,765.56,751.23,759.83,762.37,129.88,-928.22,368.65,-0.44,0.82,0.64,-127.03
