currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
13343,787.52,780.81,758.13,764.32,772.7,-52.25,-914.55,494.14,6.82,-2.05,-7.43,2670,0,37.5236,-0.667926,-343.019,21722.3,-21583.4,-1090.16,-62.9218,-63.3266,0,73
13374,786.67,780.91,758.23,765.61,772.86,-27.83,-892.09,478.03,12.02,2.58,-3.67,2676,0,37.245,-0.0551491,-342.996,21245.6,-21559.8,-1023.97,-62.8575,-61.9415,0,73
13405,786.83,781.18,758.36,766.99,773.34,-8.79,-910.16,484.86,17.24,-2.15,-6.85,2682,0,37.1339,-0.0274819,-345.257,20970.7,-21643.3,-1030.83,-62.6875,-60.7394,0,73
13436,786.78,781.43,758.52,768.43,773.79,-29.3,-882.81,517.58,12.41,-0.93,-6.15,2688,0,37.8409,1.08407,-349.594,20839.6,-21929.7,-1105.09,-62.7292,-59.611,0,73
13467,786.56,781.39,758.75,770.11,774.2,-21,-882.32,503.91,15.79,-0.63,-8.13,2694,0,38.3753,1.64498,-351.466,20509.5,-21970.4,-1077.48,-62.5107,-58.3543,0,73
13498,786.67,781.25,758.99,771.66,774.64,-7.81,-876.95,531.25,18.85,-1.63,-6.82,2701,0,38.5225,2.11854,-349.697,20032.8,-21796.2,-1033.09,-62.3289,-57.2861,0,73
13529,786.94,780.98,759.06,772.74,774.93,37.6,-864.75,550.29,17.77,0.11,-8.18,2707,0,38.3102,2.53935,-348.71,19812.9,-21786,-967.33,-62.476,-56.8176,0,73
13560,786.03,780.87,759.26,773.58,774.94,-7.32,-886.72,531.74,11.6,1.85,-10.5,2713,0,38.889,2.445,-357.258,20707.2,-22370,-974.971,-62.6155,-57.9614,0,73
13591,785.28,780.91,759.48,774.22,774.97,7.81,-784.67,591.31,7.1,4.63,-10.57,2719,0,39.1813,2.34473,-363.559,21786.8,-22988.7,-723.474,-63.2324,-59.9265,0,73
13622,784.74,781.01,759.63,774.92,775.08,18.07,-941.89,516.6,8.36,0.66,-14.26,2725,0,38.7798,0.228873,-362.984,23251.4,-23266.1,-460.106,-64.0966,-64.0562,0,73
13653,783.97,781.07,759.88,775.9,775.2,31.74,-886.72,574.71,7.23,3.5,-10.11,2732,0,39.4674,-0.78051,-362.527,24962.2,-23478.9,65.6714,-64.7646,-68.8561,0,73
13684,784.27,781.18,760.17,777.2,775.71,10.25,-842.77,561.04,10.72,3.71,-6.4,2738,0,38.8646,-0.24376,-358.144,25796.4,-23355.2,247.263,-65.212,-72.0284,0,73
13715,784.36,781.04,760.42,778.44,776.07,24.9,-900.88,541.02,13.83,0.03,-8.08,2744,0,37.7093,-0.24551,-353.142,26572,-23241.6,362.389,-65.8137,-75.2447,0,73
13746,784.12,781.01,760.62,779.43,776.29,37.6,-789.55,577.15,11.38,3.45,-10.24,2750,0,36.9497,-2.33929,-355.203,27969.7,-23623.3,614.68,-66.5065,-78.7428,0,73
13777,783.17,781.07,760.91,780.16,776.33,12.21,-850.1,569.34,0.22,-2.17,-8.97,2756,0,37.5905,-5.26574,-353.036,28135.9,-23430.7,876.672,-66.369,-79.6969,0,73
13808,782.32,781.13,761.1,780.6,776.29,44.92,-805.18,590.33,5.68,3.12,-7.7,2763,0,38.8317,-6.07819,-350.308,26830.3,-22892.8,795.607,-65.3505,-76.5898,0,73
13839,782.05,781.22,761.08,780.51,776.22,25.88,-827.64,607.91,0.11,3.05,-3.44,2769,0,36.518,-6.0515,-336.836,24221.2,-21827,382.041,-64.7998,-71.905,0,73
