currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,Frame,SubFrame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Weight
29500,833.44,775.37,758.74,760.92,782.12,-53.71,-893.07,489.26,-1.12,3.47,-1.79,5901,0,16.1965,1.87506,-433.536,57548.3,-21010.6,1084.45,-547.464,-132.742,0,72
29531,833.61,775.49,758.77,760.81,782.17,-66.41,-894.04,498.54,-2.06,1.62,-0.05,5907,0,17.387,2.16299,-432.261,57038.7,-20700.5,1173.37,-546.889,-131.954,0,72
29562,833.32,775.64,758.69,760.4,782.01,-62.01,-880.86,500.98,-5.66,0.73,-1.44,5913,0,20.0673,3.86789,-433.897,57554.7,-20535.4,1521.48,-546.328,-132.646,0,72
29593,833.33,775.73,758.61,760.22,781.97,-44.43,-891.6,483.89,-3.6,0.79,-0.59,5920,0,20.5485,1.83637,-430.02,57433.2,-20298.7,1684.56,-546.204,-133.559,0,72
29624,833.05,775.51,758.57,760.23,781.84,-41.99,-886.23,489.26,0.08,-2.62,1.69,5926,0,21.8038,0.449402,-423.189,56875.6,-19764.1,1843.71,-545.703,-134.398,0,72
29654,831.68,775.37,758.66,761.01,781.68,-60.55,-900.39,476.56,5.93,-2.1,-1.09,5932,0,25.6727,0.410218,-415.25,56409.1,-19167.6,2278.41,-545.159,-135.844,0,72
29685,829.18,775.31,758.84,761.54,781.22,-53.22,-894.53,512.7,5.7,-0.73,-0.45,5938,0,26.3713,-3.08742,-409.146,56153.5,-18797.1,2793.01,-544.942,-137.246,0,72
29715,827.88,775.25,758.84,761.65,780.91,-57.13,-880.37,504.39,0.08,1.07,-2.88,5944,0,26.7902,-6.04597,-403.305,54793.4,-18346.9,3164.72,-544.491,-135.861,0,72
29745,826.65,775.23,758.87,761.58,780.58,-55.66,-886.23,494.14,0.55,1.67,-3.26,5950,0,28.1129,-2.78254,-396.628,51698.1,-17890.6,3096.7,-544.107,-130.344,0,72
29776,825.33,775.37,758.87,761.77,780.34,-41.5,-887.7,487.3,-0.4,1.56,-1.11,5956,0,28.4568,-4.70055,-394.207,50348.8,-17670.2,3096.63,-543.825,-127.722,0,72
29807,822.42,775.47,759,762.02,779.73,-52.73,-886.72,492.68,-0.47,-1.15,-4.96,5962,0,30.3987,-5.58563,-386.154,48897.7,-17006.6,3056.95,-543.041,-126.627,0,72
29837,820.57,775.45,759.15,762.24,779.35,-56.64,-891.11,503.91,-1.55,-1.18,-3.47,5968,0,32.1395,-7.5872,-379.861,47935.1,-16483,3151.85,-542.392,-126.191,0,72
29868,818.84,775.46,759.19,762.28,778.94,-51.76,-892.09,502.44,1.53,-1.63,-0.56,5975,0,32.2509,-5.52994,-366.604,44858.8,-15591.1,3053.55,-541.528,-122.363,0,72
29899,815.91,775.37,759.33,762.32,778.23,-49.32,-895.51,502.44,0.01,1.16,0.32,5981,0,33.1356,-2.44456,-363.068,43153.6,-15102,2863.49,-540.596,-118.858,0,72
