currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
5857,765.90,766.64,762.54,758.04,763.28,72.75,-872.07,521.48,2.05,2.19,0.53,-16.96
5891,766.01,766.81,762.62,758.07,763.38,73.24,-866.70,517.58,-0.13,1.72,-0.20,-17.07
5925,766.15,766.70,762.59,758.01,763.36,76.66,-875.00,526.37,1.50,2.21,3.55,-16.54
5959,766.31,766.67,762.58,757.99,763.39,80.57,-851.07,527.34,1.82,0.73,-1.27,-16.65
5993,766.81,766.62,762.41,757.85,763.42,71.78,-866.21,524.90,0.25,0.07,-0.49,-20.26
6027,767.35,766.44,762.38,757.73,763.47,83.98,-863.77,516.60,-2.78,2.16,1.50,-19.63
6061,767.84,766.22,762.27,757.64,763.49,75.20,-867.68,513.18,-4.74,0.15,0.31,-20.98
6096,768.58,765.94,762.11,757.54,763.54,74.22,-870.12,521.00,-3.45,1.85,-0.76,-23.92
6130,769.32,765.66,761.91,757.36,763.56,77.64,-867.19,540.53,-2.85,-0.16,-0.43,-26.39
6164,769.96,765.36,761.65,757.24,763.55,80.08,-870.12,513.18,-1.66,1.66,-1.61,-31.02
6198,770.51,765.14,761.37,757.14,763.54,76.66,-864.26,516.60,-3.35,0.05,-0.94,-36.64
6232,771.07,765.08,761.23,757.00,763.60,66.41,-861.82,518.55,-1.96,-1.25,-1.49,-39.42
6266,771.64,765.00,761.17,756.97,763.69,83.98,-884.77,497.07,-4.13,2.28,-0.06,-41.67
6300,772.05,764.87,761.13,756.91,763.74,83.50,-879.88,508.30,-1.53,0.42,1.79,-42.29
6335,772.30,764.90,761.07,756.90,763.79,78.12,-887.70,503.91,1.57,1.80,-0.29,-44.74
6369,772.62,764.86,760.99,756.85,763.83,68.85,-872.07,500.98,-0.18,1.80,-1.89,-46.68
6403,772.60,764.93,761.03,756.95,763.88,85.94,-882.81,505.37,3.24,0.14,1.70,-47.55
6436,772.33,764.97,761.04,756.99,763.83,80.57,-877.93,516.60,-1.22,-0.38,1.32,-47.35
6470,771.60,765.15,761.08,756.98,763.70,83.98,-888.67,518.07,0.40,-0.14,-1.58,-45.39
6504,771.02,765.25,761.15,756.99,763.60,76.17,-875.98,504.39,2.05,2.57,0.56,-42.37
6537,770.11,765.58,761.29,757.09,763.52,81.05,-882.81,502.44,0.99,1.92,1.66,-39.81
6571,769.10,765.95,761.44,757.25,763.44,72.27,-874.02,520.02,1.42,1.44,-0.40,-37.95
6604,767.94,766.40,761.61,757.48,763.36,71.78,-875.00,510.25,4.08,2.48,1.60,-36.83
6640,767.09,766.74,761.81,757.62,763.32,66.41,-880.86,516.11,-0.65,4.60,2.50,-33.84
6674,766.49,766.99,761.95,757.72,763.29,72.75,-876.46,514.65,1.47,0.58,1.95,-31.59
6708,766.23,767.16,762.10,757.84,763.33,63.48,-877.93,506.35,2.57,-0.60,2.02,-30.20
6742,766.05,767.25,762.17,757.90,763.34,76.66,-870.61,521.00,-1.02,-0.32,1.19,-29.30
6776,765.99,767.32,762.17,757.91,763.35,73.73,-857.42,505.86,2.83,-0.95,0.85,-29.73
6809,766.14,767.38,762.21,757.91,763.41,75.68,-871.09,522.46,0.65,1.85,0.86,-29.96
6843,766.32,767.32,762.20,757.91,763.44,79.10,-877.93,517.09,0.08,0.76,-1.14,-30.23
6877,766.62,767.31,762.18,757.84,763.49,77.15,-865.23,513.18,-0.12,-0.27,0.52,-30.71
6912,766.83,767.30,762.10,757.82,763.51,76.66,-877.44,519.04,-0.65,-0.70,-1.49,-33.09
6946,767.10,767.25,762.15,757.79,763.57,67.87,-878.91,514.16,-0.15,1.88,-0.89,-31.83
6980,767.27,767.33,762.11,757.89,763.65,73.24,-871.09,513.18,-0.19,2.90,1.06,-35.38
7014,767.30,767.49,762.17,757.88,763.71,71.29,-877.44,507.32,0.92,0.69,2.60,-35.29
7048,767.34,767.49,762.12,757.92,763.72,83.50,-883.30,512.21,1.55,2.95,-0.76,-37.24
7082,767.46,767.44,762.16,758.00,763.77,86.91,-879.39,522.46,1.31,-0.50,-1.74,-37.32
7116,767.75,767.46,762.14,757.91,763.81,64.94,-878.42,521.97,1.67,3.44,0.97,-37.60
7151,767.97,767.42,762.12,757.87,763.84,79.59,-865.23,511.23,-1.89,1.81,1.83,-38.18
7185,768.22,767.40,762.08,757.86,763.89,84.96,-869.14,517.58,0.57,0.57,-0.18,-39.70
7219,768.45,767.28,762.06,757.90,763.93,82.03,-868.65,503.91,0.01,1.47,2.74,-40.58
7253,768.83,767.30,762.07,757.91,764.03,54.69,-862.30,526.37,1.15,1.14,-0.31,-41.84
7287,769.09,767.23,762.03,757.83,764.04,74.71,-874.02,514.65,0.28,3.11,-0.27,-42.20
7321,769.18,767.20,762.05,757.74,764.04,78.61,-874.51,521.48,-0.93,0.78,-0.78,-40.33
7355,769.16,767.15,761.99,757.70,764.00,67.87,-880.86,505.37,1.28,-1.50,-0.08,-40.73
