currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
17644,754.71,760.02,761.91,759.06,758.92,140.62,-951.17,326.66,-0.31,0.26,0,44.03,3530,0,82,-2.17785,7.65406,-62.4077,6002.08,5624.62,1116.56,-407.87,-96.1746,0
17677,754.74,759.95,761.93,759.04,758.91,142.58,-953.12,335.45,-0.64,1.13,0.09,45.28,3536,0,82,-2.03416,7.39141,-62.4648,6031.45,5636.95,1133.86,-407.757,-96.5567,0
17711,754.79,759.93,761.94,758.98,758.91,138.18,-952.15,330.08,2.31,1.3,1.68,46.42,3543,0,82,-1.99591,7.11623,-61.9908,6046.11,5654.83,1181.15,-406.78,-97.5335,0
17745,754.77,760,761.92,759,758.92,137.7,-949.22,324.22,-0.05,2.47,0.15,45.13,3550,0,82,-2.02567,7.11644,-62.5375,5970.58,5694.48,1144.69,-406.943,-95.4726,0
17779,754.81,760.08,761.91,759,758.95,131.84,-937.01,332.03,-0.32,-0.95,-0.29,44.11,3557,0,82,-2.03738,7.27434,-62.2355,6053.08,5692.59,1223.27,-406.529,-97.259,0
17813,754.84,760.06,761.92,759.08,758.98,144.53,-959.47,323.73,-1.63,1.87,-0.3,43.22,3564,0,82,-2.17019,7.0657,-62.5244,5986.61,5787.67,1201.09,-405.433,-95.7474,0
17848,754.88,760.17,761.95,759.1,759.02,132.81,-937.99,324.71,-1.08,1.37,-1.01,42.61,3571,0,82,-1.92483,7.26142,-62.5518,6062.42,5841.15,1194.16,-404.619,-96.917,0
17882,754.9,760.07,761.86,759.12,758.99,133.79,-958.98,321.78,1.55,-0.42,0.55,40.73,3577,0,82,-1.67633,7.39371,-63.4754,6084.61,5868.52,1166.5,-405.545,-95.8683,0
17916,754.95,760.02,762.02,759.08,759.02,137.21,-949.71,313.48,1,0.56,2.47,45.55,3584,0,82,-1.787,7.39117,-63.9272,6220.99,5868.95,1247.18,-406.185,-97.3213,0
17949,755.02,760.02,761.92,759.01,758.99,139.16,-946.29,325.68,-0.76,2.94,1.42,43.86,3591,0,82,-1.89046,7.57311,-64.373,6302,5970.77,1262.14,-405.243,-97.9118,0
