currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
6853,794.67,773.27,757.79,770.20,773.98,-8.30,-889.65,473.14,-2.49,3.41,-1.66,-465.97
6888,794.68,773.29,757.80,770.19,773.99,-44.43,-902.83,471.19,0.41,0.31,-1.58,-465.85
6923,794.78,773.21,757.82,770.29,774.02,-40.04,-900.39,482.42,-0.34,3.69,-0.11,-466.37
6958,794.81,773.31,757.72,770.32,774.04,-50.29,-907.23,484.37,-0.01,1.78,-0.34,-470.29
6993,794.91,773.31,757.78,770.21,774.05,-35.16,-892.58,491.21,-0.31,2.11,-1.40,-467.39
7028,795.00,773.34,757.80,770.21,774.09,-38.09,-901.37,484.86,0.61,-2.41,0.66,-467.52
7065,794.93,773.23,757.83,770.23,774.05,-36.13,-908.69,497.07,-0.72,-0.96,-3.82,-466.17
7100,794.81,773.26,757.78,770.26,774.03,-21.97,-898.93,485.84,0.73,-0.45,-3.81,-467.57
7135,794.80,773.31,757.83,770.23,774.04,-49.32,-895.51,502.44,-0.43,0.83,-1.70,-466.16
7170,794.78,773.29,757.83,770.21,774.03,-39.55,-896.97,489.26,-0.02,0.65,-2.47,-465.65
7205,794.75,773.24,757.84,770.33,774.04,-46.88,-899.90,495.61,-3.13,-0.15,3.41,-466.72
7243,794.71,773.21,757.82,770.27,774.00,-32.23,-897.95,495.12,-0.49,1.10,-1.15,-466.06
7278,794.45,773.26,757.81,770.36,773.97,-52.25,-897.46,484.86,0.09,-0.78,2.31,-467.03
7313,794.33,773.24,757.76,770.29,773.90,-41.50,-877.93,507.32,0.92,2.07,0.12,-466.75
7348,794.20,773.15,757.83,770.26,773.86,-39.06,-905.27,484.86,-0.28,0.24,-0.79,-463.32
7383,794.08,773.25,757.80,770.24,773.84,-45.90,-885.74,483.40,0.23,-1.30,1.46,-464.22
7418,793.92,773.19,757.79,770.18,773.77,-43.46,-899.90,486.82,0.27,1.47,-0.03,-462.60
7455,793.79,773.14,757.74,770.20,773.72,-44.43,-898.93,494.14,-0.40,0.20,1.53,-463.26
7490,793.69,773.09,757.71,770.23,773.68,-46.88,-897.46,475.59,0.69,-1.05,-2.04,-463.51
