currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
41837,764.93,762.37,758.27,758.13,760.93,-52.25,-940.92,418.95,-0.44,-0.99,0.31,-86.91
41873,765.12,762.22,758.33,758.09,760.94,-42.97,-919.43,414.55,-1.17,-1.10,-0.39,-84.19
41909,765.13,762.07,758.24,757.98,760.85,-32.71,-929.69,422.85,-2.78,0.17,-0.14,-83.65
41946,765.29,761.97,758.25,758.02,760.88,-44.92,-929.69,417.48,-1.10,0.81,-0.98,-83.93
41982,765.28,761.81,758.18,757.89,760.79,-33.69,-940.92,428.22,-3.54,1.82,1.53,-82.20
42021,765.32,761.66,758.18,757.89,760.76,-61.04,-930.18,414.55,-1.62,-1.50,0.64,-81.29
42057,765.45,761.58,758.14,757.83,760.75,-60.06,-924.80,417.97,-1.47,-0.33,3.21,-81.36
42093,765.65,761.49,758.11,757.73,760.74,-50.29,-958.01,414.06,-4.34,-1.16,5.62,-80.42
42130,765.93,761.51,758.11,757.75,760.82,-51.76,-917.97,415.04,-3.52,5.15,7.31,-81.86
42166,766.46,761.57,758.17,757.72,760.98,-59.08,-940.92,409.67,1.55,2.76,2.67,-82.32
42202,767.70,761.58,758.18,757.70,761.29,-85.94,-939.94,396.97,0.18,-0.47,7.97,-86.14
42241,770.48,761.62,758.16,757.62,761.97,-51.76,-927.73,415.53,5.31,0.65,8.69,-95.06
42277,774.41,761.95,758.09,757.56,763.00,-71.29,-963.38,391.60,10.63,-2.53,6.85,-112.13
42313,780.95,762.31,758.13,757.51,764.72,-151.37,-903.32,398.93,9.02,3.07,10.96,-135.81
42350,793.16,763.12,758.24,757.61,768.03,-135.74,-900.39,379.39,16.81,9.44,20.03,-182.84
42386,815.49,764.69,758.30,757.81,774.07,30.76,-1000.49,489.26,53.35,-18.80,-22.72,-273.42
42422,835.97,765.82,758.28,757.85,779.48,-72.27,-872.56,539.55,41.98,-11.41,-25.52,-354.05
42461,845.57,766.33,758.28,757.80,781.99,-10.25,-958.50,488.28,27.08,-3.85,-5.95,-390.41
42497,848.67,766.35,758.31,757.72,782.76,-68.85,-904.30,486.33,24.18,-9.74,-3.07,-399.33
42533,849.42,766.36,758.25,757.62,782.91,-48.34,-868.65,538.09,12.64,-2.39,-3.13,-401.99
42569,845.57,766.88,758.28,757.92,782.16,-9.77,-869.14,550.78,19.31,-5.38,-19.29,-396.43
42606,840.99,767.21,758.39,758.14,781.18,-41.50,-874.02,537.11,7.85,-0.21,-6.83,-383.99
42642,836.75,767.43,758.47,758.64,780.32,-67.38,-854.98,550.78,3.89,0.92,-3.27,-376.60
42680,832.87,767.51,758.53,758.85,779.44,-53.71,-862.79,562.99,-0.53,0.49,-2.80,-365.41
42717,828.63,767.30,758.61,759.21,778.44,-47.36,-854.00,543.46,-1.44,-0.88,-0.33,-352.50
42753,824.25,767.71,758.84,760.16,777.74,-50.29,-852.54,546.39,-3.60,1.14,-3.37,-349.00
42790,820.07,768.00,758.83,760.33,776.80,0.98,-861.33,560.55,-1.78,0.63,-4.08,-339.70
42826,817.55,767.98,758.93,760.20,776.17,-30.76,-892.09,520.51,-3.13,4.84,-1.17,-326.65
42869,814.01,768.24,759.00,760.24,775.37,-51.76,-887.70,520.51,-3.73,3.63,-7.55,-315.33
42905,811.78,768.44,758.98,759.92,774.78,-30.27,-868.16,537.60,-6.68,5.43,-3.71,-305.20
42942,809.90,768.72,759.05,760.06,774.43,-38.09,-863.28,531.25,-5.44,5.05,-4.51,-301.28
42979,806.09,769.03,759.11,760.09,773.58,-15.14,-860.35,544.92,-3.44,-0.21,-4.12,-289.40
43015,804.38,769.47,759.23,760.34,773.35,-26.86,-896.97,494.63,-0.24,3.14,-2.61,-287.79
43051,804.02,769.74,759.36,760.39,773.38,-18.55,-875.49,523.44,-1.06,0.02,-3.43,-286.38
43092,802.20,769.96,759.44,760.47,773.02,-35.64,-870.61,515.62,-4.92,2.56,-4.32,-281.02
43128,800.26,770.31,759.44,760.83,772.71,-48.83,-889.16,509.77,-7.78,4.15,-0.47,-282.56
43165,799.45,770.58,759.63,760.99,772.66,-30.27,-868.16,538.09,-7.24,3.51,-2.34,-279.62
43201,797.71,771.15,759.70,761.43,772.50,-36.13,-910.16,503.91,2.29,-0.97,1.79,-282.90
43237,792.23,771.11,759.80,761.56,771.18,-53.71,-902.83,485.84,-20.36,6.46,-2.95,-263.05
43274,785.75,770.76,759.75,761.67,769.48,-14.16,-888.18,489.26,-7.32,-1.24,0.37,-241.00
43313,785.34,770.86,759.78,762.00,769.49,-26.37,-890.62,499.51,3.75,-2.75,-0.19,-244.27
