currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
7580,754.37,753.03,753.68,0.00,565.27,0.49,-908.69,458.01,-0.46,1.44,-0.59
7608,754.34,753.01,753.69,0.00,565.26,7.81,-910.64,449.22,0.63,1.11,1.18
7635,754.21,753.01,753.60,0.00,565.20,-1.46,-908.20,455.08,-1.11,0.19,1.76
7663,754.35,753.07,753.57,0.00,565.25,-0.49,-915.53,457.52,-0.09,0.83,0.88
7691,754.25,753.02,753.58,0.00,565.21,9.77,-916.50,457.03,2.47,2.56,0.88
7719,754.25,753.06,753.62,0.00,565.23,0.00,-916.99,440.43,3.93,1.73,0.51
7747,754.26,753.04,753.58,0.00,565.22,6.35,-907.71,440.92,3.29,3.28,1.30
7777,754.28,753.04,753.65,0.00,565.24,14.65,-925.29,445.31,5.46,3.18,-1.82
7805,754.28,753.08,753.63,0.00,565.25,7.81,-921.87,448.73,-1.62,2.97,-0.81
7833,754.27,753.03,753.67,0.00,565.24,-8.30,-907.71,443.85,-2.34,2.18,0.14
7861,754.29,753.02,753.68,0.00,565.25,11.23,-909.67,441.41,-1.30,2.40,1.65
7889,754.25,753.09,753.68,0.00,565.25,-4.88,-924.80,453.12,-1.02,1.48,-0.63
7917,754.37,753.08,753.68,0.00,565.28,-6.35,-901.86,448.73,4.94,3.39,1.20
7944,754.29,753.07,753.68,0.00,565.26,22.95,-918.95,432.62,-1.64,2.30,-0.75
7975,754.34,753.04,753.66,0.00,565.26,14.16,-923.83,449.22,0.03,2.69,-1.04
