currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF
692,761.85,764.58,749.89,752.22,757.13,-57.62,-1003.91,175.29,-1.73,-0.18,1.34,-55.64
727,761.75,764.46,749.81,752.24,757.07,-78.12,-997.07,186.52,-0.37,1.54,1.21,-54.29
762,761.76,764.62,749.89,752.20,757.12,-63.96,-1007.81,177.25,-1.56,-0.02,0.68,-56.12
797,761.82,764.62,749.91,752.30,757.16,-71.78,-1012.21,188.96,-1.23,-1.56,-0.86,-55.29
833,761.81,764.56,749.83,752.20,757.10,-55.66,-996.58,176.76,1.13,-2.08,-0.20,-55.98
868,761.86,764.52,749.96,752.26,757.15,-65.92,-998.54,172.85,-0.15,0.97,-0.14,-53.53
903,761.95,764.44,749.91,752.25,757.14,-58.11,-990.23,180.18,0.65,1.00,-0.50,-52.67
942,761.83,764.27,749.92,752.21,757.06,-72.27,-999.02,180.18,-1.50,-2.40,-0.71,-47.68
977,761.85,764.29,749.88,752.19,757.05,-63.48,-1000.49,185.06,1.00,1.33,2.82,-49.18
1012,761.93,764.23,749.91,752.21,757.07,-68.36,-1001.46,181.64,1.11,1.40,-1.74,-47.17
1048,761.98,764.13,749.91,752.19,757.05,-72.27,-995.61,196.78,1.15,-2.48,0.05,-44.80
1083,762.07,764.10,749.91,752.19,757.07,-52.73,-996.58,191.89,1.75,1.84,-0.02,-44.41
1119,761.96,764.11,749.94,752.22,757.06,-60.06,-1002.44,179.69,-0.67,0.18,0.50,-43.86
1154,761.83,764.16,749.90,752.22,757.03,-76.17,-994.63,176.27,1.39,-0.98,0.39,-45.30
1189,762.00,764.03,749.90,752.24,757.04,-65.92,-1002.44,192.38,2.40,-0.37,0.18,-43.52
1225,761.95,764.09,749.89,752.15,757.02,-67.87,-997.56,195.31,0.89,1.53,-0.85,-44.26
1260,762.00,764.16,749.90,752.22,757.07,-73.24,-996.09,185.55,2.09,-0.11,-0.27,-45.79
1296,762.16,764.21,749.93,752.30,757.15,-70.80,-987.30,190.43,0.13,-1.97,1.40,-47.07
1331,762.20,764.16,749.86,752.23,757.11,-80.57,-990.72,187.01,2.11,-0.34,1.27,-47.83
1367,762.25,764.22,749.94,752.21,757.15,-60.06,-999.51,193.36,-0.53,-0.52,-1.92,-47.06
1402,762.31,764.22,749.94,752.20,757.16,-71.78,-997.07,196.78,1.85,2.97,0.70,-47.24
1437,762.39,764.21,749.99,752.25,757.21,-72.75,-992.68,201.17,2.78,-0.45,-0.56,-46.07
1472,762.60,764.20,749.92,752.21,757.23,-62.99,-984.86,206.54,0.80,-2.33,-2.70,-47.98
1508,762.85,764.33,749.94,752.15,757.32,-70.80,-994.63,212.89,2.24,0.85,-0.49,-51.83
1543,763.13,764.35,749.99,752.12,757.40,-66.89,-1000.49,187.01,0.20,2.80,1.11,-52.08
1578,763.31,764.32,749.96,752.16,757.44,-81.05,-997.56,175.78,1.50,-0.75,0.52,-52.11
1613,763.36,764.21,749.94,752.13,757.41,-69.82,-996.09,203.61,1.88,-2.27,0.87,-49.92
1648,763.67,764.06,749.90,752.09,757.43,-75.68,-1007.32,196.29,5.05,-0.01,-1.02,-48.02
1686,764.01,763.67,749.92,752.02,757.41,-76.66,-999.02,198.24,6.38,-1.53,-0.88,-41.21
1721,763.90,763.38,749.89,752.09,757.31,-84.96,-1005.37,201.66,5.40,-2.24,-1.12,-37.70
1756,763.82,763.00,749.97,752.09,757.22,-87.89,-1000.49,207.03,8.54,-2.89,0.37,-26.52
1791,763.65,762.70,749.82,752.17,757.09,-80.57,-983.89,213.38,12.53,-4.36,1.35,-27.66
1826,763.71,762.39,749.99,752.25,757.08,-71.78,-988.28,223.14,14.49,-2.31,0.47,-18.90
1862,763.64,762.05,749.96,752.46,757.03,-76.17,-999.02,242.19,14.07,-4.82,0.16,-19.43
1897,763.56,761.67,750.01,752.52,756.94,-63.48,-981.45,252.93,15.67,-2.70,0.22,-16.75
1938,763.54,761.16,749.96,752.68,756.83,-103.52,-977.05,266.11,15.00,-5.18,-1.13,-16.38
1973,763.34,760.77,750.06,752.84,756.75,-49.32,-1005.86,270.51,11.96,-5.32,-2.99,-14.34
2008,763.12,760.30,750.04,753.01,756.62,-62.01,-989.26,288.09,11.15,-2.02,0.45,-14.67
2044,763.08,759.95,750.10,753.31,756.61,-50.78,-993.16,288.09,11.43,-5.19,-0.75,-15.66
2079,763.10,759.58,750.06,753.40,756.53,-69.82,-988.77,291.99,15.11,-5.32,1.53,-16.64
2114,763.02,759.16,750.09,753.57,756.46,-56.15,-998.05,301.76,15.44,-3.58,-1.63,-16.92
2150,763.04,758.83,750.12,753.72,756.43,-74.22,-987.79,302.25,17.27,-4.19,-2.78,-17.23
2185,762.84,758.54,750.14,753.71,756.31,-55.66,-984.86,299.32,25.89,-2.72,-2.40,-15.77
2221,762.80,758.56,750.26,753.92,756.39,-62.99,-948.24,363.77,25.42,-2.50,-0.65,-15.75
2256,762.84,758.41,750.23,753.90,756.35,-60.06,-951.17,375.98,18.76,-2.21,0.69,-15.75
2291,762.81,758.34,750.21,753.94,756.33,-62.01,-931.15,400.39,17.69,-0.35,-1.25,-16.34
2327,762.84,758.25,750.22,753.93,756.31,-44.92,-916.50,398.93,10.02,-4.47,-1.52,-15.78
2362,762.74,758.15,750.26,754.12,756.32,-81.05,-945.80,378.42,8.99,-0.40,-0.88,-16.97
2397,762.98,758.13,750.27,754.22,756.40,-75.20,-896.48,400.39,7.46,-2.95,-0.62,-17.95
2433,763.13,758.13,750.30,754.16,756.43,-69.82,-923.34,400.88,2.31,-1.58,-1.79,-16.88
2468,763.28,758.15,750.31,754.27,756.50,-53.22,-916.02,395.51,0.15,0.85,1.49,-18.10
2503,763.27,758.13,750.28,754.42,756.52,-53.22,-920.90,407.71,-2.24,1.44,1.61,-20.42
2539,763.30,758.20,750.28,754.67,756.61,-64.94,-935.55,393.07,-2.22,0.29,0.44,-24.57
2574,763.46,758.38,750.35,754.87,756.77,-71.78,-932.62,395.02,-4.51,-0.56,-3.63,-27.03
2610,763.50,758.47,750.32,755.03,756.83,-65.92,-949.22,373.54,-9.15,-0.85,-2.60,-29.66
2645,763.64,758.51,750.40,755.18,756.93,-73.73,-931.15,383.30,-8.10,0.54,-2.06,-30.20
2680,763.71,758.57,750.35,755.34,756.99,-73.24,-935.06,399.90,-8.85,-0.16,-1.73,-33.18
2716,763.67,758.66,750.40,755.53,757.06,-64.45,-958.98,368.65,-10.14,2.08,1.12,-34.65
2751,763.95,758.76,750.45,755.67,757.21,-64.45,-946.29,384.28,-11.43,2.59,-1.21,-35.86
2786,764.17,758.82,750.44,755.71,757.29,-72.75,-930.18,369.63,-11.21,1.70,-1.25,-37.24
2821,764.52,759.01,750.48,755.64,757.41,-48.83,-986.33,364.26,-14.09,-1.82,-0.25,-36.24
2857,764.84,759.11,750.46,755.58,757.50,-116.70,-966.31,348.14,-6.16,3.98,3.29,-36.46
2893,764.96,759.25,750.39,755.45,757.51,-62.50,-976.56,344.73,-2.56,0.95,-0.75,-36.96
2931,765.07,759.20,750.41,755.34,757.50,-70.31,-966.31,349.12,-0.66,1.50,-0.31,-35.31
2966,765.10,759.20,750.43,755.30,757.50,-77.64,-958.98,356.93,-0.54,-0.92,-1.90,-34.49
3002,765.25,759.33,750.46,755.34,757.59,-47.36,-981.45,354.00,-1.81,1.54,-0.37,-34.94
3037,765.20,759.34,750.51,755.26,757.58,-44.92,-956.54,349.12,-1.21,0.02,0.27,-33.00
3075,765.35,759.42,750.39,755.26,757.61,-74.71,-946.29,341.80,-0.66,1.02,-1.82,-35.59
3110,765.39,759.52,750.49,755.23,757.66,-46.39,-953.61,337.40,0.06,-0.36,2.12,-33.64
