currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ
6028,787.01,763.65,756.23,762.86,767.44,-69.82,-936.52,413.57,6.42,-4.23,-0.18
6060,789.67,764.18,756.32,764.09,768.57,-59.08,-946.78,408.20,8.77,-4.55,-4.65
6091,792.55,764.87,756.61,766.04,770.02,-45.90,-916.02,427.73,9.47,-1.15,-2.51
6122,796.36,765.94,757.12,768.80,772.06,-48.34,-924.32,425.78,14.44,-2.44,-3.02
6152,801.09,767.28,757.84,772.39,774.65,-31.25,-909.67,431.64,13.02,-4.69,-1.90
6183,808.88,768.92,758.72,775.85,778.09,-41.99,-894.04,477.54,7.10,-3.95,-1.05
6213,814.69,770.84,759.51,778.31,780.84,-39.06,-949.71,421.87,-5.48,-0.02,-4.66
6244,816.29,772.19,760.03,779.89,782.10,-43.95,-944.34,425.78,-6.31,-1.14,-2.03
6274,814.57,772.71,760.37,780.90,782.14,-41.02,-933.11,433.59,-1.47,-3.43,-0.53
6305,812.27,772.69,760.48,781.25,781.67,-29.30,-930.66,432.13,-4.22,1.77,1.59
6335,809.04,772.53,760.44,781.53,780.89,-35.64,-924.32,429.20,-1.31,3.71,-1.09
6366,805.27,772.31,760.65,782.60,780.21,-39.06,-926.27,442.38,2.50,1.99,-3.67
6397,803.65,772.22,760.95,784.10,780.23,-33.69,-925.78,442.87,1.83,-0.67,1.52
6427,802.86,772.09,761.46,786.20,780.65,-30.76,-951.17,418.46,5.28,-2.94,-0.65
6458,802.50,771.89,761.96,788.31,781.16,-55.66,-913.57,460.94,5.47,1.43,-0.17
6489,802.37,771.52,762.54,790.39,781.71,-41.99,-932.62,433.11,8.60,-2.20,-0.24
6519,801.67,771.11,762.96,792.36,782.02,-29.30,-916.99,450.20,4.76,0.99,1.37
6550,800.45,770.74,763.20,794.34,782.18,-39.55,-919.43,460.94,7.95,-2.62,-1.34
6581,797.57,770.55,763.84,796.97,782.23,-41.02,-926.76,458.98,3.00,-4.10,-0.81
6612,792.54,770.43,764.59,800.36,781.98,-49.32,-916.02,456.54,-0.51,-1.95,-2.40
6643,784.92,770.19,765.48,803.88,781.12,-51.76,-946.78,436.04,-7.41,-1.02,-2.43
6674,774.82,769.26,766.43,807.14,779.41,-79.59,-969.73,436.04,-13.11,-6.20,-0.03
6705,763.81,766.97,767.10,808.47,776.59,-103.52,-951.66,456.05,-24.12,-13.57,2.63
6736,755.23,763.98,767.13,806.80,773.29,-149.90,-1171.39,508.30,-15.42,-13.21,-9.04
6767,752.21,762.34,766.39,800.93,770.47,-223.63,-1125.49,485.35,-4.88,-22.92,-49.25
6798,750.56,761.59,763.65,789.63,766.36,-209.47,-1321.29,453.61,-1.23,-39.29,-81.79
6829,749.72,761.58,760.64,777.47,762.35,-164.55,-1398.93,308.59,56.20,-50.63,-124.97
6860,749.23,760.91,757.95,766.58,758.67,-222.17,-1658.69,541.50,165.72,-77.34,-139.67
6891,749.60,759.84,755.70,761.34,756.62,57.13,-1029.30,655.76,212.53,-106.84,-114.85
6922,750.12,759.28,755.14,760.10,756.16,-734.86,-303.71,193.36,51.53,-55.08,-34.92
6953,749.75,759.14,755.08,759.79,755.94,-666.99,-899.90,219.24,-2.60,-96.37,66.80
6984,749.71,758.94,755.09,759.49,755.81,-468.75,-647.95,193.36,-25.69,-112.29,84.56
7015,749.53,758.91,755.06,759.35,755.71,-480.47,-848.63,261.72,-23.03,-104.81,111.20
7046,749.55,759.00,755.02,759.15,755.68,-416.02,-944.34,257.32,-18.50,-93.79,129.64
7077,749.44,759.06,755.06,759.03,755.65,-374.02,-1003.91,200.68,-8.76,-72.73,144.67
7108,749.36,759.04,755.05,758.94,755.60,-334.47,-1095.70,199.22,-2.11,-47.23,154.62
7139,749.28,759.05,754.96,758.99,755.57,-325.20,-1190.92,205.08,0.10,-37.46,173.34
7170,749.19,759.08,754.98,759.01,755.57,-259.77,-1198.73,233.89,-11.85,-32.18,178.49
7201,749.06,759.11,754.96,759.21,755.58,-129.88,-1291.50,268.55,-21.30,-26.36,161.94
7232,748.89,759.08,755.04,759.23,755.56,-46.39,-1320.80,272.95,-12.55,-19.27,142.84
7263,748.90,759.10,754.93,759.27,755.55,71.78,-1310.06,267.09,-30.70,-7.15,127.03
7294,748.77,759.04,754.98,759.36,755.54,83.50,-1331.05,267.58,-12.74,-8.85,117.98
7325,748.75,758.90,754.96,759.43,755.51,242.19,-1070.31,287.11,-15.44,-5.29,98.29
7356,748.57,758.92,754.95,759.35,755.45,240.72,-1026.37,356.93,-40.27,11.47,79.82
7387,748.57,758.93,754.98,759.13,755.41,305.66,-987.30,348.14,-42.92,27.28,50.42
7418,748.42,758.89,755.02,758.95,755.32,313.96,-949.22,368.65,-59.23,43.34,24.95
7449,748.36,758.79,755.00,758.85,755.25,256.35,-1084.47,427.73,-58.07,53.20,27.32
7480,748.40,758.79,754.94,758.75,755.22,292.97,-968.75,436.04,-41.25,62.19,42.09
7511,748.37,758.81,754.95,758.71,755.21,472.17,-901.86,439.45,-44.69,81.51,46.70
7542,748.28,758.82,754.90,758.65,755.16,551.76,-923.34,595.21,-22.89,99.32,10.71
7573,748.31,758.80,754.91,758.56,755.14,488.28,-845.21,625.98,7.91,86.26,-28.25
7604,748.90,758.69,754.96,758.00,755.14,107.91,-985.84,533.69,73.58,13.80,-31.70
7634,757.32,758.51,754.95,757.79,757.14,-1141.60,-1786.62,47.36,-121.24,60.11,-175.44
7666,772.02,758.55,755.01,758.30,760.97,-145.51,-1171.88,627.44,16.72,-116.66,-127.58
7697,797.95,759.27,755.00,759.18,767.85,132.32,-1569.34,384.28,-27.60,-39.18,-162.06
7727,823.27,760.50,755.06,759.94,774.69,27.34,-1577.15,250.00,45.19,-56.84,-80.97
7757,837.99,761.84,755.08,761.11,779.00,-29.79,-1159.18,220.70,36.56,-29.18,-58.89
7790,855.49,762.22,755.32,763.65,784.17,57.62,-823.24,606.93,35.53,-19.95,-10.03
7820,868.86,762.70,755.54,764.62,787.93,-35.16,-916.02,452.64,12.39,3.91,-6.15
7850,875.45,762.97,755.61,764.74,789.69,-72.75,-980.96,352.54,4.47,4.08,-1.48
7881,878.36,763.18,755.62,764.80,790.49,-59.57,-973.14,341.80,4.72,3.76,-2.63
7912,879.22,763.54,755.66,764.76,790.79,-67.38,-944.34,368.65,5.66,7.98,-4.63
7943,877.56,763.82,755.68,764.74,790.45,-80.57,-951.66,351.56,4.73,6.31,-3.92
7973,874.79,764.05,755.79,764.96,789.90,-66.89,-976.56,348.14,8.84,4.08,-4.99
8004,872.60,763.97,755.95,765.62,789.54,-65.92,-953.61,356.45,10.79,1.95,-6.09
8035,871.12,763.88,756.03,766.57,789.40,-51.76,-950.20,369.63,12.95,2.61,-1.84
8065,870.49,763.89,756.17,767.33,789.47,-58.59,-927.73,413.57,13.66,4.10,-1.38
8096,869.24,763.93,756.30,768.53,789.50,-77.15,-934.08,378.42,9.27,4.67,-4.27
8127,866.77,764.25,756.48,769.91,789.35,-62.50,-930.66,399.41,9.14,4.42,-5.92
8158,863.35,764.84,756.80,772.14,789.28,-54.69,-940.92,416.50,8.04,6.28,-5.01
8189,857.48,765.64,757.35,775.39,788.97,-51.27,-950.68,397.95,11.61,-0.34,-9.43
8220,849.81,766.58,758.07,779.46,788.48,-24.90,-940.43,406.74,9.25,2.91,-10.33
8251,838.62,768.25,759.33,784.54,787.69,-49.80,-926.27,418.95,2.98,3.56,-10.86
8282,822.91,770.21,761.28,791.42,786.45,-52.73,-953.61,381.35,1.84,5.24,-14.33
8313,804.01,772.25,763.63,798.63,784.63,-46.39,-939.94,403.32,-6.08,2.45,-13.59
8344,782.44,774.03,766.18,804.81,781.87,-35.64,-986.82,401.37,-15.34,8.80,-16.53
8375,763.93,774.42,768.52,809.82,779.17,-62.01,-996.09,397.46,-33.23,6.69,-14.00
