currTime,s1,s2,s3,s4,s,AccX,AccY,AccZ,GyroX,GyroY,GyroZ,GRF,Frame,SubFrame,Weight,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
15489,745.54,755.9,756.75,756.17,753.59,-207.52,-903.32,478.03,21.54,27.23,-17.81,22.41,3099,0,70,-46.3388,-2.6736,-392.522,25383.3,16990.9,-1885.22,-463.714,-64.666,0
15523,745.6,755.91,756.7,756.23,753.61,-154.79,-840.33,457.52,18.64,23.79,-17.33,20.04,3106,0,70,-43.2931,-2.20621,-366.926,22936.7,15822.3,-1190.18,-463.879,-62.5096,0
15557,745.55,755.87,756.68,756.2,753.58,-82.03,-808.11,396,4.12,31.95,6.38,20.47,3112,0,70,-40.8854,-2.567,-353.081,21953.8,15252.9,-758.177,-463.8,-62.1779,0
15592,745.59,755.77,756.72,756.2,753.57,-10.25,-800.78,366.7,-5.02,38.98,3.37,22.12,3119,0,70,-38.5347,-2.82774,-341.377,21214.3,14880.7,-340.926,-463.41,-62.1432,0
15626,745.44,755.81,756.72,756.2,753.54,-46.88,-802.25,329.1,-17.14,55.89,6.01,22.3,3126,0,70,-37.0573,-2.61208,-328.666,20269.7,14412.4,-152.174,-463.149,-61.6723,0
15660,745.61,756.38,757.59,756.84,754.1,-1498.54,-2000,1999.94,-83.57,41.5,17.6,29.57,3133,0,70,-36.8024,-2.1036,-321.251,19747.6,14152.9,-19.5912,-462.945,-61.4708,0
15694,746.64,759.56,758.36,757.65,755.55,-345.21,-1138.67,-23.93,249.14,7.46,-47.33,7.7,3140,0,70,-36.5428,-1.69797,-319.204,19526.6,14119.9,-48.8834,-462.765,-61.1727,0
15728,756.88,763.83,760.6,759.03,760.09,396.97,-1312.01,-1225.1,115.01,155.35,4.79,-26.21,3147,0,70,-35.8686,-1.4042,-314.013,19139.3,13877.4,68.2722,-462.806,-60.9507,0
15762,764.2,764.83,761.73,760.66,762.85,327.64,-1046.88,408.2,-33.93,-2.82,-9.91,-55.03,3153,0,70,-35.2633,-0.957118,-309.421,18746.9,13641.4,238.848,-462.913,-60.5869,0
15796,770.16,765.54,761.9,760.99,764.65,244.14,-806.64,646.48,-38.57,-32.6,-1.44,-82.06,3160,0,70,-35.5233,-0.222532,-305.077,18238.5,13439.7,224.621,-462.946,-59.783,0
